id,createdAt,campaignId,offerId,sender,message,type,userId,stageId,input,dateInput,attachments,submitted,approved,feedback,feedbackAttachments
4089,2024-08-13T00:48:20.241Z,c941c487-6d91-4571-9442-eb0d622233eb,,Elizabeth's Old Maple Home,Submitted Draft Script,,,4,"Video begins with introduction and the start of a room by room home tour.

After walking through a couple of rooms in the home, I will then introduce the audience to the spaces I have planned to give makeovers to...

- ""Allow me to walk you through my creative process for this space and how Milanote is helping me put together all of my exciting ideas into a neat and visually dynamic digital mood board.""

-""Milanote is a tool for organizing your creative projects and it's available for free with no time limit. I'll leave a sign up link in the description below for you.""

I will use the screen recording I took of the whole process of me putting my boards together and relay to the audience in a VoiceOver format what I am doing and how I am using Milanote for each new addition.

(Voiceover Example): ""Here's why I love this feature, it allows me to grab images from any website I'm on and place them together in the designated board. I can then see how each element interacts and that gives me so much creative clarity. As a visual person, using this unique feature is the best way for me to plan out a room makeover.

- ""I'm sure many of you are also like me in that respect. Which is why I am confident you would love using Milanote for you next projects, big or small. Feel free to refer back to this segment of the video when you're setting up your Milanote boards for inspiration on how to assemble them. It's really so much fun!""

-""A closing reminder, there will be a link in the description below for you to sign up for Milanote for free. Now back to the home tour.""",,,true,true,"Hey Elizabeth, 

Your direction with the script is absolutely perfect and the example you have given for your screen recording voiceover sounds great! 

Just a reminder to make sure that you explain Milanote's features by interacting with and explaining your room makeover project because keeping in mind that your integration is 5 minutes long, sometimes it can sound like a Milanote tutorial :)

Please feel free to get started on your draft video. Here are our top tips for creating a great screen recording: 
- Remember to show our animated logo on the screen right as you introduce Milanote. 
- When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about). 
- Get interactive with the great boards you have built. Delete some content from your boards and add it back in while screen recording so that your audience can see the process of how a board is built on Milanote instead of just pointing to the board elements. - Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements. 
- Show all the different features in action! For example, when you talk about the built-in templates click in on the templates in your screen recording; when you talk about the web clipper tool show yourself using the tool and adding an image on your board etc. 

Remember to go back to the Creative Brief for more reference. Looking forward to seeing this come to life soon and thanks for all your amazing work so far!! 

Best, Himika",
2770,2024-07-03T21:11:17.641Z,c941c487-6d91-4571-9442-eb0d622233eb,,Milanote,"Approved Video Topic & Milanote Use Case With Feedback:
Hey Elizabeth,
Thanks so much for sharing your project idea—this sounds fantastic! I'm happy to move forward with it.
Before you start drafting your boards, it would be great if you could check out our previous collaboration videos and the board examples inside the creative brief.
Here are some tips for creating great-looking boards:
Tip 1: Showcase board nesting (boards within boards) - Aim to complete at least one main project board and one sub-board (i.e. moodboard, storyboard).
Tip 2: Show project planning elements - Planning a creative project can feel daunting, so demonstrate ways to make it easier with the use of Milanote's features. For instance, you could add a to-do list and budget table to assist with scheduling and organization. You could add columns to structure the planning stages of the project, as well as add comments within the board to collaborate on ideas with colleagues or clients.
Tip 3: Add a variety of elements - The best-looking boards are ones that include a variety of elements i.e. color swatches, notes, product links and drawings to inspire and guide the design vision. Here is an example of a great looking board - Sketchesofshay: https://www.youtube.com/watch?v=OSerPv9nlcw&t=372s
Looking forward to seeing your boards come together! (please enable editor mode when sharing the board link) Many thanks, Bella",,,1,This would be a home tour format and I would also inspire the viewers with future room makeover plans using Milanote.,,,true,true,"Hey Elizabeth,
Thanks so much for sharing your project idea—this sounds fantastic! I'm happy to move forward with it.
Before you start drafting your boards, it would be great if you could check out our previous collaboration videos and the board examples inside the creative brief.
Here are some tips for creating great-looking boards:
Tip 1: Showcase board nesting (boards within boards) - Aim to complete at least one main project board and one sub-board (i.e. moodboard, storyboard).
Tip 2: Show project planning elements - Planning a creative project can feel daunting, so demonstrate ways to make it easier with the use of Milanote's features. For instance, you could add a to-do list and budget table to assist with scheduling and organization. You could add columns to structure the planning stages of the project, as well as add comments within the board to collaborate on ideas with colleagues or clients.
Tip 3: Add a variety of elements - The best-looking boards are ones that include a variety of elements i.e. color swatches, notes, product links and drawings to inspire and guide the design vision. Here is an example of a great looking board - Sketchesofshay: https://www.youtube.com/watch?v=OSerPv9nlcw&t=372s
Looking forward to seeing your boards come together! (please enable editor mode when sharing the board link) Many thanks, Bella",
3893,2024-08-06T17:11:15.485Z,cf64e82c-f0ca-43a4-9b78-af698186f5c3,,Milanote,"Approved Draft Video With Feedback:
This is great!! Thank you so much for making the edits so quickly. Happy for this to go live :)

A quick reminder to include the pinned comment when you publish the video. 

It has been a pleasure collaborating with you, Mapal. Thanks for all of your fantastic work on this project. 

Best, 
Himika",,,5,"I added a screen recording of clicking the share feature - integration starts at about 00:26 https://youtu.be/88SZ-BbD3us

Im planning to publish it as soon as it's approved!",2024-08-08T00:00:00.000Z,,true,true,"This is great!! Thank you so much for making the edits so quickly. Happy for this to go live :)

A quick reminder to include the pinned comment when you publish the video. 

It has been a pleasure collaborating with you, Mapal. Thanks for all of your fantastic work on this project. 

Best, 
Himika",
3893,2024-08-06T17:11:15.485Z,cf64e82c-f0ca-43a4-9b78-af698186f5c3,,Mapal,Resubmitted Draft Video,,,5,"I added a screen recording of clicking the share feature - integration starts at about 00:26 https://youtu.be/88SZ-BbD3us

Im planning to publish it as soon as it's approved!",2024-08-08T00:00:00.000Z,,true,true,"This is great!! Thank you so much for making the edits so quickly. Happy for this to go live :)

A quick reminder to include the pinned comment when you publish the video. 

It has been a pleasure collaborating with you, Mapal. Thanks for all of your fantastic work on this project. 

Best, 
Himika",
3893,2024-08-06T17:11:15.485Z,cf64e82c-f0ca-43a4-9b78-af698186f5c3,,Milanote,"Approved Draft Video With Feedback:
Hey Mapal, 

The video looks awesome, I am happy to approve this! 

Just one quick feedback - while you talk about sharing the boards and collaborating it would be lovely if you could show a screen recording of yourself clicking on the share button on the Milanote board as the audience respond better to seeing the features than hearing about them. However, if this would require major edits, I am happy to let this pass this around :)

I can see that you have already included the your unique CTA link in the description box. Just a quick reminder to add that to a pinned comment as well (Thanks to Milanote for sponsoring this video! Sign up for free and start your next creative project: https://milanote.com/mapal0824) once the video goes live :)

It was a pleasure working with you on this collaboration and I look forward to seeing this on YouTube channel soon!!

Best, 
Himika",,,5,"I added a screen recording of clicking the share feature - integration starts at about 00:26 https://youtu.be/88SZ-BbD3us

Im planning to publish it as soon as it's approved!",2024-08-08T00:00:00.000Z,,true,true,"This is great!! Thank you so much for making the edits so quickly. Happy for this to go live :)

A quick reminder to include the pinned comment when you publish the video. 

It has been a pleasure collaborating with you, Mapal. Thanks for all of your fantastic work on this project. 

Best, 
Himika",
3893,2024-08-06T17:11:15.485Z,cf64e82c-f0ca-43a4-9b78-af698186f5c3,,Mapal,Submitted Draft Video,,,5,"I added a screen recording of clicking the share feature - integration starts at about 00:26 https://youtu.be/88SZ-BbD3us

Im planning to publish it as soon as it's approved!",2024-08-08T00:00:00.000Z,,true,true,"This is great!! Thank you so much for making the edits so quickly. Happy for this to go live :)

A quick reminder to include the pinned comment when you publish the video. 

It has been a pleasure collaborating with you, Mapal. Thanks for all of your fantastic work on this project. 

Best, 
Himika",
3421,2024-07-23T18:50:50.253Z,cf64e82c-f0ca-43a4-9b78-af698186f5c3,,Milanote,"Approved Draft Script With Feedback:
Hey Mapal,

The script looks great!! Good job explaining the different features and linking them to your personal work. Just a small edit - could you please delete the line where you say ""It’s not just a tool for creatives. You can use it for business, school, or to keep your personal life organised."", because at the moment our major target audience is in fact, creatives & we would like to keep our targeting focused. 

Also, thanks for making the requested edits on the board - really appreciate it!

Feel free to get started on your draft video. 

Though you might already be familiar with these, here are some reminders for creating a great screen recording: 
- Remember to show our animated logo on the screen right as you introduce Milanote. 
- When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about). 
- Get interactive with the great boards you have built. Delete some content from your boards and add it back in while screen recording so that your audience can see the process of how a board is built on Milanote instead of just pointing to the board elements. 
- Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements.

Remember to go back to the Creative Brief for more reference. Looking forward to seeing a draft of your video soon and thanks for all your amazing work so far!!

Best, 
Himika
",,,4,https://lapam.notion.site/3D-Camera-Tracking-Milanote-2e23d67c9c064bf0819e98d9e90fbe6a?pvs=4,,,true,true,"Hey Mapal,

The script looks great!! Good job explaining the different features and linking them to your personal work. Just a small edit - could you please delete the line where you say ""It’s not just a tool for creatives. You can use it for business, school, or to keep your personal life organised."", because at the moment our major target audience is in fact, creatives & we would like to keep our targeting focused. 

Also, thanks for making the requested edits on the board - really appreciate it!

Feel free to get started on your draft video. 

Though you might already be familiar with these, here are some reminders for creating a great screen recording: 
- Remember to show our animated logo on the screen right as you introduce Milanote. 
- When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about). 
- Get interactive with the great boards you have built. Delete some content from your boards and add it back in while screen recording so that your audience can see the process of how a board is built on Milanote instead of just pointing to the board elements. 
- Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements.

Remember to go back to the Creative Brief for more reference. Looking forward to seeing a draft of your video soon and thanks for all your amazing work so far!!

Best, 
Himika
",
3421,2024-07-23T18:50:50.253Z,cf64e82c-f0ca-43a4-9b78-af698186f5c3,,Mapal,Submitted Draft Script,,,4,https://lapam.notion.site/3D-Camera-Tracking-Milanote-2e23d67c9c064bf0819e98d9e90fbe6a?pvs=4,,,true,true,"Hey Mapal,

The script looks great!! Good job explaining the different features and linking them to your personal work. Just a small edit - could you please delete the line where you say ""It’s not just a tool for creatives. You can use it for business, school, or to keep your personal life organised."", because at the moment our major target audience is in fact, creatives & we would like to keep our targeting focused. 

Also, thanks for making the requested edits on the board - really appreciate it!

Feel free to get started on your draft video. 

Though you might already be familiar with these, here are some reminders for creating a great screen recording: 
- Remember to show our animated logo on the screen right as you introduce Milanote. 
- When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about). 
- Get interactive with the great boards you have built. Delete some content from your boards and add it back in while screen recording so that your audience can see the process of how a board is built on Milanote instead of just pointing to the board elements. 
- Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements.

Remember to go back to the Creative Brief for more reference. Looking forward to seeing a draft of your video soon and thanks for all your amazing work so far!!

Best, 
Himika
",
2029,2024-06-12T22:57:28.801Z,cf64e82c-f0ca-43a4-9b78-af698186f5c3,,Milanote,"Approved Video Topic & Milanote Use Case With Feedback:
Hey Mapal, excited to be working with you again on this upcoming collaboration! Thanks for sharing your project idea- this sounds fantastic. You can check out our new motion design creative brief: https://milanote.notion.site/Motion-Design-Creative-Brief-e1c63907650d434f96c51b375a047fbe for some board inspiration and discussion points. Looking forward to checking out your boards soon! Many thanks, Bella",,,1,"I'm wanting to do a video on the 3D camera in After Effects, which happens to require some planning.",,,true,true,"Hey Mapal, excited to be working with you again on this upcoming collaboration! Thanks for sharing your project idea- this sounds fantastic. You can check out our new motion design creative brief: https://milanote.notion.site/Motion-Design-Creative-Brief-e1c63907650d434f96c51b375a047fbe for some board inspiration and discussion points. Looking forward to checking out your boards soon! Many thanks, Bella",
2611,2024-06-28T10:05:10.670Z,cfc9df5e-7a8e-4517-993b-0f179453c3e2,,Milanote,"Approved Draft Video With Feedback:
Hey Shannon, wonderful job with your video! Happy for you to publish this whenever you're ready. Please include CTA for live video- 
Top line of description box: Sign up to Milanote for free with no time-limit: https://milanote.com/shannonmakes
Pinned comment: Thanks to Milanote for sponsoring this video! Sign up for free and start your next creative project: https://milanote.com/shannonmakes
It was a pleasure working with you on this project! Cheers, Bella",,,5,"https://youtu.be/_dXSl2jZFvA

Go Live Date: Fri Jul 05 2024",,,true,true,"Hey Shannon, wonderful job with your video! Happy for you to publish this whenever you're ready. Please include CTA for live video- 
Top line of description box: Sign up to Milanote for free with no time-limit: https://milanote.com/shannonmakes
Pinned comment: Thanks to Milanote for sponsoring this video! Sign up for free and start your next creative project: https://milanote.com/shannonmakes
It was a pleasure working with you on this project! Cheers, Bella",
2611,2024-06-28T10:05:10.670Z,cfc9df5e-7a8e-4517-993b-0f179453c3e2,,Shannon Makes,Submitted Draft Video,,,5,"https://youtu.be/_dXSl2jZFvA

Go Live Date: Fri Jul 05 2024",,,true,true,"Hey Shannon, wonderful job with your video! Happy for you to publish this whenever you're ready. Please include CTA for live video- 
Top line of description box: Sign up to Milanote for free with no time-limit: https://milanote.com/shannonmakes
Pinned comment: Thanks to Milanote for sponsoring this video! Sign up for free and start your next creative project: https://milanote.com/shannonmakes
It was a pleasure working with you on this project! Cheers, Bella",
2475,2024-06-25T04:22:42.716Z,cfc9df5e-7a8e-4517-993b-0f179453c3e2,,Milanote,"Approved Draft Script With Feedback:
Hey Shannon,
Wow I really appreciate how much detail you went into this script - this is fantastic!
One small suggestion - is it possible to move the CTA ""be sure to give Milanote a try - it’s available for free with no time limit, and you can sign up using the link in the description."" somewhere in the middle of the script? This is just to hopefully get the audience aware earlier that Milanote is free.
You're welcome to start drafting the video segment whenever you're ready. Here are our top tips for creating great screen recordings:
Tip 1: Seeing Milanote in action - When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
Tip 2: Get interactive with your boards - Show us how you build your boards on screen. Whether it's adding arrows, notes, or color swatches, walk us through your process for brainstorming ideas inside Milanote. (Here's a trick, hide some images into the unsorted column and drag it out into your board)
Tip 3: Let's see the full picture - Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements. Here is a great screen recording example from creator Tofugoob https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s 
Many thanks, Bella",,,4,"PLEASE NOTE: This script is roughly EIGHT minutes; please let me know which sections are least important to you and can be removed to tighten it down to FIVE.

So let’s take a look at the quintessential elements of Scandinavian style, and start to create a plan for how to apply it to this bedroom, what are some unique features I’d like to bring in, how are we going to do that in classic Shannon Makes style, and help us with that task, we’re going to use Milanote, who is kindly sponsoring this portion of today’s video. Milanote is an organizational tool that can help you plan just about anything, from interior design to sewing projects! Now renovating this house is a gargantuan task, and I feel like it just invites SO many ideas, each room is basically a blank canvas for me to decorate and design, so it’s been really helpful to have a place to dump all the thoughts, images and inspiration I’ve got floating around my head, so I can keep my brain focused on the task at hand, without worrying that I’ll forget that stunning powder room that caught my eye, or that article on how to make your own plaster mouldings.

So first, let’s look at the overarching reno plan for this bedroom, which you can see I’ve titled my Castle Core Bedroom, because that’s very much what this bedroom was originally decorated as. I’ve got my main problems with the room and some To-Dos for how to fix them, then in the middle column, I’ve outlined the basic goals of the reno - what’s driving the remodel, and some basic thoughts on how I’d like to revamp it, and then some more actionable and tangible goals here, that will help make sure that all the work I do on the room is in service of these goals, plus just kind of organizing the resources I already have at hand, versus what I still need to source to finish the room.
Then, finally, the fun part - the nitty gritties of the design for the room, my FAVORITE part, so let’s take a look at the board I created for my bedroom makeover journey, Scandinavian Botanicals, because as you’ll see in a second, I leaned heavily into the foliage aspect of Scandinavian design!

So let’s start by pulling in some inspiration images, and I’ll just use a simple Google search for “Scandinavian style,” I think that’ll help give us a good idea of the overall aesthetic we’re going for here! [*Google Image searches*]. Scrolling through the images, I think this one is great, so I’m going to use the Milanote browser extension here, their Web Clipper to directly pull it into my moodboard. [*adds first image to board*]. And I really like this image because it’s kinda got all of the elements of Scandi style, which is you know, a lot of whites and warm neutrals. [*typing up a note with the bullet points on it, and adding arrow from image to board*]. We’ve got the warm wood tones, which also, like, natural materials are a key element here too, which we can see also in the jute runner, the jute basket, the woven lamp here, so we’ve got a variety of warm browns and different natural textures. And then of course, the most natural of materials, some plant life, which I really lean into that element, because I feel like, without it, it can really start to feel just very… beige 90s soccer mom. So we really want to keep it CLEAN white and BRIGHT green with some brown and beige accents. Judging by the amount of natural light in both these images it’s an UNUSUALLY BRIGHT DAY in Copenhagen! 

So if that’s our guiding image and our key elements, let’s take a look at how I applied that to my room in Denmark, because there are a couple KEY elements I want to reproduce in my Nova Scotia bedroom. And I’ve got so many images here, that I’m going to turn them into a separate board, which we can then just nest this board inside the main bedroom board [*makes new sub-board in main board]*… let’s call it Copenhagen Room. Perfect. And you can see, Milanotes got all these templates you can choose from, if you like to start with a bit of structure already baked in, they’ve got tons of options, but I think I’ll just start with an empty board, and because these are my own photographs, I’m actually going to pull them from my computer [*uploads several photos to Unsorted and starts pulling into board, organizing them while speaking]*

Ok, so here is the mushroom dresser that I designed, and you can kinda see the progression from the plain pine dresser that I found in the basement of that apartment, to the plain white version, to the final iteration with the ferns and the vintage mushroom images in their cute little gold frames. I absolutely LOVE the way it turned out, I get comments on this all the time in my older videos, and I’ve been itching to make a second version of it on this side of the ocean, so that’s going on the board. Then, other key elements from the Copenhagen bedroom, *[adds images of the whole room & other details]* we’ve got lots of white furniture, clean geometric shapes in mostly neutral colors, although of course I did bring in my purple sheets, because purple bedrooms is kinda a theme with me! There’s lots of plant life, some twinkle lights and candles for aesthetics and the quintessential Danish hygge, and cozy vibes. 

So if we take it back out to the Bedroom Makeover board, I mainly want to pull in the dresser here *[adds image of dresser on main moodboard]*, because that’s the element I want to try and copy, although I’ll probably have to adjust the design it to the dresser I have available to me*. 

So, next… I know that IKEA sells some botanical themed linens that would be absolutely perfect for this bedroom, *[searching IKEA website]* my friend actually has them on her bed, they’re like mainly white, but with little leaves and flowers. No, not this one… aha! Here it is! Now I can just click the little Milanote image in the corner here, and it will ask me which board I want to save it to, Bedroom Makeover is perfect, and then we can see that when I go back to Milanote, again, it’s sent the image over here in my Unsorted section, so I can choose where I want to put it on the board. I can not emphasize how much I enjoy this feature, it’s so simple, but so helpful for keeping things organized! So let’s just drop it over here, and then I’ll just use the crop tool to get rid of some of that white… perfect. Am I being overly fussy? Maybe, but I like designing things, whether it’s a bedroom or a moodboard, what can I say?! And now, when I click on the hyperlink in the corner of the picture, it takes me right to the IKEA page where I got it from, so if I want to keep track of resources, or eventually order that exact duvet cover online instead of driving into Halifax to visit IKEA in person, I can easily do that. 

But actually one thing I want to highlight is that I love this little touch of pink here in the bedspread and I think it’d be lovely to pull it out and maybe use it as an accent in the rest of the room so I’m going to grab a color swatch and drag it onto the board, and then I can select the exact color here, and Milanote will automatically give it a name, which is so random and kinda fun. (”*COLD TURKEY” lol)*. So now I’ll just finish filling out the board with some other key features, let’s add some plants in here, we’ve got a pothos… and can’t forget the ferns… and voila! Here’s kinda what I had in mind for the bedroom make-over, what do we think? I lowkey love this visual moodboard display, it’s so inspiring to get all my thoughts and ideas in one place, really gets me fired up to get going on this reno. And if you also feel like this sort of laying out and visual moodboarding would be helpful to YOU for your creative projects, just sort of getting all those artistic ideas out of your head and firmly in front of you, be sure to give Milanote a try - it’s available for free with no time limit, and you can sign up using the link in the description.",,,true,true,"Hey Shannon,
Wow I really appreciate how much detail you went into this script - this is fantastic!
One small suggestion - is it possible to move the CTA ""be sure to give Milanote a try - it’s available for free with no time limit, and you can sign up using the link in the description."" somewhere in the middle of the script? This is just to hopefully get the audience aware earlier that Milanote is free.
You're welcome to start drafting the video segment whenever you're ready. Here are our top tips for creating great screen recordings:
Tip 1: Seeing Milanote in action - When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
Tip 2: Get interactive with your boards - Show us how you build your boards on screen. Whether it's adding arrows, notes, or color swatches, walk us through your process for brainstorming ideas inside Milanote. (Here's a trick, hide some images into the unsorted column and drag it out into your board)
Tip 3: Let's see the full picture - Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements. Here is a great screen recording example from creator Tofugoob https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s 
Many thanks, Bella",
2475,2024-06-25T04:22:42.716Z,cfc9df5e-7a8e-4517-993b-0f179453c3e2,,Shannon Makes,Submitted Draft Script,,,4,"PLEASE NOTE: This script is roughly EIGHT minutes; please let me know which sections are least important to you and can be removed to tighten it down to FIVE.

So let’s take a look at the quintessential elements of Scandinavian style, and start to create a plan for how to apply it to this bedroom, what are some unique features I’d like to bring in, how are we going to do that in classic Shannon Makes style, and help us with that task, we’re going to use Milanote, who is kindly sponsoring this portion of today’s video. Milanote is an organizational tool that can help you plan just about anything, from interior design to sewing projects! Now renovating this house is a gargantuan task, and I feel like it just invites SO many ideas, each room is basically a blank canvas for me to decorate and design, so it’s been really helpful to have a place to dump all the thoughts, images and inspiration I’ve got floating around my head, so I can keep my brain focused on the task at hand, without worrying that I’ll forget that stunning powder room that caught my eye, or that article on how to make your own plaster mouldings.

So first, let’s look at the overarching reno plan for this bedroom, which you can see I’ve titled my Castle Core Bedroom, because that’s very much what this bedroom was originally decorated as. I’ve got my main problems with the room and some To-Dos for how to fix them, then in the middle column, I’ve outlined the basic goals of the reno - what’s driving the remodel, and some basic thoughts on how I’d like to revamp it, and then some more actionable and tangible goals here, that will help make sure that all the work I do on the room is in service of these goals, plus just kind of organizing the resources I already have at hand, versus what I still need to source to finish the room.
Then, finally, the fun part - the nitty gritties of the design for the room, my FAVORITE part, so let’s take a look at the board I created for my bedroom makeover journey, Scandinavian Botanicals, because as you’ll see in a second, I leaned heavily into the foliage aspect of Scandinavian design!

So let’s start by pulling in some inspiration images, and I’ll just use a simple Google search for “Scandinavian style,” I think that’ll help give us a good idea of the overall aesthetic we’re going for here! [*Google Image searches*]. Scrolling through the images, I think this one is great, so I’m going to use the Milanote browser extension here, their Web Clipper to directly pull it into my moodboard. [*adds first image to board*]. And I really like this image because it’s kinda got all of the elements of Scandi style, which is you know, a lot of whites and warm neutrals. [*typing up a note with the bullet points on it, and adding arrow from image to board*]. We’ve got the warm wood tones, which also, like, natural materials are a key element here too, which we can see also in the jute runner, the jute basket, the woven lamp here, so we’ve got a variety of warm browns and different natural textures. And then of course, the most natural of materials, some plant life, which I really lean into that element, because I feel like, without it, it can really start to feel just very… beige 90s soccer mom. So we really want to keep it CLEAN white and BRIGHT green with some brown and beige accents. Judging by the amount of natural light in both these images it’s an UNUSUALLY BRIGHT DAY in Copenhagen! 

So if that’s our guiding image and our key elements, let’s take a look at how I applied that to my room in Denmark, because there are a couple KEY elements I want to reproduce in my Nova Scotia bedroom. And I’ve got so many images here, that I’m going to turn them into a separate board, which we can then just nest this board inside the main bedroom board [*makes new sub-board in main board]*… let’s call it Copenhagen Room. Perfect. And you can see, Milanotes got all these templates you can choose from, if you like to start with a bit of structure already baked in, they’ve got tons of options, but I think I’ll just start with an empty board, and because these are my own photographs, I’m actually going to pull them from my computer [*uploads several photos to Unsorted and starts pulling into board, organizing them while speaking]*

Ok, so here is the mushroom dresser that I designed, and you can kinda see the progression from the plain pine dresser that I found in the basement of that apartment, to the plain white version, to the final iteration with the ferns and the vintage mushroom images in their cute little gold frames. I absolutely LOVE the way it turned out, I get comments on this all the time in my older videos, and I’ve been itching to make a second version of it on this side of the ocean, so that’s going on the board. Then, other key elements from the Copenhagen bedroom, *[adds images of the whole room & other details]* we’ve got lots of white furniture, clean geometric shapes in mostly neutral colors, although of course I did bring in my purple sheets, because purple bedrooms is kinda a theme with me! There’s lots of plant life, some twinkle lights and candles for aesthetics and the quintessential Danish hygge, and cozy vibes. 

So if we take it back out to the Bedroom Makeover board, I mainly want to pull in the dresser here *[adds image of dresser on main moodboard]*, because that’s the element I want to try and copy, although I’ll probably have to adjust the design it to the dresser I have available to me*. 

So, next… I know that IKEA sells some botanical themed linens that would be absolutely perfect for this bedroom, *[searching IKEA website]* my friend actually has them on her bed, they’re like mainly white, but with little leaves and flowers. No, not this one… aha! Here it is! Now I can just click the little Milanote image in the corner here, and it will ask me which board I want to save it to, Bedroom Makeover is perfect, and then we can see that when I go back to Milanote, again, it’s sent the image over here in my Unsorted section, so I can choose where I want to put it on the board. I can not emphasize how much I enjoy this feature, it’s so simple, but so helpful for keeping things organized! So let’s just drop it over here, and then I’ll just use the crop tool to get rid of some of that white… perfect. Am I being overly fussy? Maybe, but I like designing things, whether it’s a bedroom or a moodboard, what can I say?! And now, when I click on the hyperlink in the corner of the picture, it takes me right to the IKEA page where I got it from, so if I want to keep track of resources, or eventually order that exact duvet cover online instead of driving into Halifax to visit IKEA in person, I can easily do that. 

But actually one thing I want to highlight is that I love this little touch of pink here in the bedspread and I think it’d be lovely to pull it out and maybe use it as an accent in the rest of the room so I’m going to grab a color swatch and drag it onto the board, and then I can select the exact color here, and Milanote will automatically give it a name, which is so random and kinda fun. (”*COLD TURKEY” lol)*. So now I’ll just finish filling out the board with some other key features, let’s add some plants in here, we’ve got a pothos… and can’t forget the ferns… and voila! Here’s kinda what I had in mind for the bedroom make-over, what do we think? I lowkey love this visual moodboard display, it’s so inspiring to get all my thoughts and ideas in one place, really gets me fired up to get going on this reno. And if you also feel like this sort of laying out and visual moodboarding would be helpful to YOU for your creative projects, just sort of getting all those artistic ideas out of your head and firmly in front of you, be sure to give Milanote a try - it’s available for free with no time limit, and you can sign up using the link in the description.",,,true,true,"Hey Shannon,
Wow I really appreciate how much detail you went into this script - this is fantastic!
One small suggestion - is it possible to move the CTA ""be sure to give Milanote a try - it’s available for free with no time limit, and you can sign up using the link in the description."" somewhere in the middle of the script? This is just to hopefully get the audience aware earlier that Milanote is free.
You're welcome to start drafting the video segment whenever you're ready. Here are our top tips for creating great screen recordings:
Tip 1: Seeing Milanote in action - When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
Tip 2: Get interactive with your boards - Show us how you build your boards on screen. Whether it's adding arrows, notes, or color swatches, walk us through your process for brainstorming ideas inside Milanote. (Here's a trick, hide some images into the unsorted column and drag it out into your board)
Tip 3: Let's see the full picture - Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements. Here is a great screen recording example from creator Tofugoob https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s 
Many thanks, Bella",
